"id","gene"
"bna01100","BnaA09g55280D"
"bna01200","BnaA09g55280D"
"bna01210","BnaA09g55280D"
"bna00020","BnaA09g55280D"
"bna01230","BnaA09g55280D"
"bna01110","BnaA09g55280D"
"bna01100","BnaCnng27340D"
"bna00195","BnaCnng27340D"
"bna03010","BnaCnng27520D"
"bna04144","BnaC04g02740D"
"bna03010","BnaC04g03350D"
"bna03015","BnaC05g30730D"
"bna04130","BnaC05g12340D"
"bna03013","BnaA02g19480D"
"bna03013","BnaC02g46520D"
"bna04136","BnaC02g26080D"
"bna03018","BnaC04g22660D"
"bna03040","BnaC04g22660D"
"bna00190","BnaA01g06820D"
"bna01100","BnaA01g06820D"
"bna01100","BnaC04g55460D"
"bna01110","BnaC04g55460D"
"bna01230","BnaC04g55460D"
"bna01210","BnaC04g55460D"
"bna00220","BnaC04g55460D"
"bna00230","BnaC04g55430D"
"bna01100","BnaC04g55430D"
"bna01232","BnaC04g55430D"
"bna00250","BnaC04g55430D"
"bna01240","BnaC04g55430D"
"bna03018","BnaC04g12640D"
"bna01230","BnaC04g04200D"
"bna00261","BnaC04g04200D"
"bna01100","BnaC04g04200D"
"bna00300","BnaC04g04200D"
"bna01110","BnaC04g04200D"
"bna03013","BnaA02g21600D"
"bna00470","BnaCnng08420D"
"bna00260","BnaCnng08420D"
"bna01100","BnaCnng08420D"
"bna04626","BnaA07g13000D"
"bna04626","BnaC04g54820D"
"bna04016","BnaA07g13000D"
"bna04016","BnaC04g54820D"
"bna04070","BnaA07g13000D"
"bna04070","BnaC04g54820D"
"bna03022","BnaA02g21830D"
"bna03022","BnaC02g28890D"
"bna04144","BnaA05g00730D"
"bna04144","BnaC04g00340D"
"bna04144","BnaC04g51470D"
"bna04144","BnaA04g00470D"
"bna04144","BnaA04g26920D"
"bna03050","BnaC08g40690D"
"bna03010","BnaC03g33700D"
"bna03010","BnaC05g02580D"
"bna03010","BnaA03g28560D"
"bna04144","BnaC05g02190D"
"bna04144","BnaCnng19800D"
"bna04075","BnaC05g02370D"
"bna03050","BnaC05g09110D"
"bna03410","BnaCnng33160D"
"bna01230","BnaC05g44320D"
"bna01110","BnaC05g44320D"
"bna00400","BnaC05g44320D"
"bna01100","BnaC05g44320D"
"bna01110","BnaC06g17920D"
"bna01100","BnaC06g17920D"
"bna00860","BnaC06g17920D"
"bna01100","BnaA07g10310D"
"bna00190","BnaA07g10310D"
"bna00195","BnaA07g10310D"
"bna00470","BnaA02g21690D"
"bna01100","BnaA02g21690D"
"bna00260","BnaA02g21690D"
"bna01230","BnaA02g16170D"
"bna01100","BnaA02g16170D"
"bna00260","BnaA02g16170D"
"bna00750","BnaA02g16170D"
"bna01110","BnaA02g16170D"
"bna04120","BnaC05g10640D"
"bna00330","BnaAnng07910D"
"bna01110","BnaAnng07910D"
"bna01100","BnaAnng07910D"
"bna01212","BnaA06g40130D"
"bna01100","BnaA06g40130D"
"bna00062","BnaA06g40130D"
"bna01100","BnaA06g36040D"
"bna01240","BnaA06g36040D"
"bna00790","BnaA06g36040D"
"bna03010","BnaAnng02840D"
"bna03010","BnaC05g46250D"
"bna03010","BnaA05g31670D"
"bna01100","BnaC05g43940D"
"bna00190","BnaC05g43940D"
"bna03050","BnaC05g17050D"
"bna03050","BnaA06g15450D"
"bna04144","BnaC05g09010D"
"bna01110","BnaC07g31520D"
"bna00270","BnaC07g31520D"
"bna01100","BnaC07g31520D"
"bna04075","BnaC05g14810D"
"bna04075","BnaA02g18200D"
"bna03010","BnaA06g35970D"
"bna03010","BnaC09g19370D"
"bna03010","BnaC07g19160D"
"bna00500","BnaC05g02930D"
"bna01110","BnaC05g02930D"
"bna01100","BnaC05g02930D"
"bna04016","BnaC05g00620D"
"bna04075","BnaC05g00620D"
"bna04016","BnaA02g17520D"
"bna04120","BnaA02g17620D"
"bna04141","BnaA02g17620D"
"bna04075","BnaC02g01780D"
"bna01100","BnaC03g47090D"
"bna00195","BnaC03g47090D"
"bna00400","BnaC08g43260D"
"bna01230","BnaC08g43260D"
"bna01110","BnaC08g43260D"
"bna01100","BnaC08g43260D"
"bna03010","BnaC03g47030D"
"bna04626","BnaC02g01720D"
"bna04016","BnaC02g01720D"
"bna03010","BnaC09g01930D"
"bna03010","BnaA09g02410D"
"bna04141","BnaC06g43160D"
"bna00561","BnaA06g35100D"
"bna00564","BnaA06g35100D"
"bna01110","BnaA06g35100D"
"bna00908","BnaC05g17420D"
"bna01110","BnaC05g17420D"
"bna00904","BnaC02g01710D"
"bna01110","BnaC02g01710D"
"bna01100","BnaC02g01710D"
"bna03008","BnaC03g73340D"
"bna03040","BnaA02g17780D"
"bna03040","BnaC02g23770D"
"bna03018","BnaA02g17780D"
"bna03018","BnaC02g23770D"
"bna03022","BnaC05g05210D"
"bna01100","BnaC05g14910D"
"bna00430","BnaC05g14910D"
"bna04075","BnaA02g18200D"
"bna01100","BnaAnng21950D"
"bna00270","BnaAnng21950D"
"bna01110","BnaAnng21950D"
"bna00190","BnaC01g09030D"
"bna00190","BnaA01g07360D"
"bna01100","BnaC01g09030D"
"bna01100","BnaA01g07360D"
"bna01110","BnaC05g37230D"
"bna01100","BnaC05g37230D"
"bna00460","BnaC05g37230D"
"bna00250","BnaC05g37230D"
"bna03010","BnaA02g18970D"
"bna04016","BnaA07g25770D"
"bna04075","BnaA07g25770D"
"bna00592","BnaC05g15230D"
"bna01110","BnaC05g15230D"
"bna01100","BnaA01g07910D"
"bna00071","BnaA01g07910D"
"bna01212","BnaA01g07910D"
"bna00592","BnaA01g07910D"
"bna01110","BnaA01g07910D"
"bna01100","BnaA02g19820D"
"bna00904","BnaA02g19820D"
"bna01110","BnaA02g19820D"
"bna03050","BnaA01g07860D"
"bna03010","BnaC03g20660D"
"bna03010","BnaA03g17150D"
"bna03010","BnaA05g07210D"
"bna04145","BnaC09g50900D"
"bna03010","BnaC05g31860D"
"bna01110","BnaC04g24570D"
"bna01230","BnaC04g24570D"
"bna00450","BnaC04g24570D"
"bna00270","BnaC04g24570D"
"bna01100","BnaC04g24570D"
"bna03010","BnaC05g01460D"
"bna04075","BnaC04g24580D"
"bna03010","BnaC04g42750D"
"bna03410","BnaC03g47130D"
"bna03030","BnaC03g47130D"
"bna03420","BnaC03g47130D"
"bna03040","BnaA10g04620D"
"bna03040","BnaC05g04970D"
"bna03040","BnaA04g17180D"
"bna03010","BnaA02g21980D"
"bna03022","BnaA08g27210D"
"bna03020","BnaA06g07130D"
"bna03020","BnaA08g25270D"
"bna03020","BnaC08g14950D"
"bna03020","BnaCnng17960D"
"bna03420","BnaA06g07130D"
"bna03420","BnaA08g25270D"
"bna03420","BnaC08g14950D"
"bna03420","BnaCnng17960D"
"bna04144","BnaA06g35480D"
"bna04075","BnaCnng63120D"
"bna04075","BnaC05g02360D"
"bna00270","BnaC05g29760D"
"bna01100","BnaC05g29760D"
"bna01110","BnaC05g29760D"
"bna04016","BnaC05g03130D"
"bna04144","BnaC05g00710D"
"bna04144","BnaA02g16240D"
"bna01100","BnaAnng30500D"
"bna00750","BnaAnng30500D"
"bna01240","BnaAnng30500D"
"bna00073","BnaA02g16200D"
"bna00380","BnaC05g02320D"
"bna01100","BnaC05g02320D"
"bna04626","BnaCnng49330D"
"bna04016","BnaCnng49330D"
"bna04070","BnaCnng49330D"
"bna01100","BnaCnng24140D"
"bna00196","BnaCnng24140D"
"bna01110","BnaCnng17080D"
"bna01100","BnaCnng17080D"
"bna04626","BnaCnng17080D"
"bna00062","BnaCnng17080D"
"bna00360","BnaC09g13020D"
"bna00960","BnaC09g13020D"
"bna00330","BnaC09g13020D"
"bna01200","BnaC09g13020D"
"bna01210","BnaC09g13020D"
"bna00250","BnaC09g13020D"
"bna00350","BnaC09g13020D"
"bna01230","BnaC09g13020D"
"bna01100","BnaC09g13020D"
"bna00950","BnaC09g13020D"
"bna00270","BnaC09g13020D"
"bna00710","BnaC09g13020D"
"bna00220","BnaC09g13020D"
"bna01110","BnaC09g13020D"
"bna00400","BnaC09g13020D"
"bna01100","BnaC05g10650D"
"bna00040","BnaC05g10650D"
"bna01110","BnaC08g46340D"
"bna00940","BnaC08g46340D"
"bna01100","BnaC08g46340D"
"bna00520","BnaC05g04100D"
"bna01100","BnaC05g04100D"
"bna00051","BnaC05g04100D"
"bna01110","BnaC05g04100D"
"bna00500","BnaC05g04100D"
"bna01250","BnaC05g04100D"
"bna00040","BnaC05g37570D"
"bna01100","BnaC05g37570D"
"bna04130","BnaC05g08590D"
"bna04130","BnaC09g00640D"
"bna01110","BnaC03g73320D"
"bna00999","BnaC03g73320D"
"bna03010","BnaA02g36040D"
"bna03010","BnaA07g33670D"
"bna01100","BnaA02g24900D"
"bna00190","BnaA02g24900D"
"bna03013","BnaA02g24890D"
"bna03015","BnaA02g24890D"
"bna03010","BnaA01g32660D"
"bna03010","BnaC05g45150D"
"bna03010","BnaA05g30690D"
"bna00190","BnaA06g35640D"
"bna01100","BnaA06g35640D"
"bna04626","BnaC05g04600D"
"bna00195","BnaC05g04590D"
"bna01100","BnaC05g04590D"
"bna04141","BnaC05g43870D"
"bna04120","BnaC05g43870D"
"bna00514","BnaA06g13470D"
"bna04075","BnaA06g13460D"
"bna00190","BnaCnng22940D"
"bna00190","BnaC03g37470D"
"bna01100","BnaCnng22940D"
"bna01100","BnaC03g37470D"
"bna04626","BnaC09g09270D"
"bna04075","BnaA06g35930D"
"bna01200","BnaA06g07790D"
"bna01200","BnaC05g09210D"
"bna01100","BnaA06g07790D"
"bna01100","BnaC05g09210D"
"bna00710","BnaA06g07790D"
"bna00710","BnaC05g09210D"
"bna00860","BnaC08g47900D"
"bna01110","BnaC08g47900D"
"bna01232","BnaAnng20200D"
"bna00240","BnaAnng20200D"
"bna01100","BnaAnng20200D"
"bna00561","BnaC05g04490D"
"bna01100","BnaC05g04490D"
"bna01110","BnaC05g04490D"
"bna00564","BnaC05g04490D"
"bna03022","BnaC05g02960D"
"bna00195","BnaC04g55930D"
"bna01100","BnaC04g55930D"
"bna01110","BnaC05g49040D"
"bna00860","BnaC05g49040D"
"bna01100","BnaC05g49040D"
"bna00010","BnaC07g33060D"
"bna01100","BnaC07g33060D"
"bna00620","BnaC07g33060D"
"bna01200","BnaC07g33060D"
"bna01110","BnaC07g33060D"
"bna00710","BnaC07g33060D"
"bna01240","BnaC05g01120D"
"bna00860","BnaC05g01120D"
"bna01100","BnaC05g01120D"
"bna01110","BnaC05g01120D"
"bna04075","BnaC05g14720D"
"bna01200","BnaC05g43970D"
"bna00010","BnaC05g43970D"
"bna01110","BnaC05g43970D"
"bna01100","BnaC05g43970D"
"bna00260","BnaC05g43970D"
"bna01230","BnaC05g43970D"
"bna00073","BnaC05g01930D"
"bna03013","BnaC02g03390D"
"bna00601","BnaCnng24210D"
"bna00603","BnaCnng24210D"
"bna01100","BnaCnng24210D"
"bna01100","BnaC05g15180D"
"bna00053","BnaC05g15180D"
"bna00480","BnaC05g15180D"
"bna03040","BnaA08g27630D"
"bna01110","BnaC09g09440D"
"bna00750","BnaC09g09440D"
"bna01200","BnaC09g09440D"
"bna00270","BnaC09g09440D"
"bna00260","BnaC09g09440D"
"bna01230","BnaC09g09440D"
"bna01240","BnaC09g09440D"
"bna01100","BnaC09g09440D"
"bna01100","BnaC05g18090D"
"bna01100","BnaA09g30340D"
"bna00190","BnaC05g18090D"
"bna00190","BnaA09g30340D"
"bna01100","BnaA09g29930D"
"bna00910","BnaA09g29930D"
"bna01100","BnaA02g25830D"
"bna00500","BnaA02g25830D"
"bna03022","BnaCnng65330D"
"bna00071","BnaC03g49190D"
"bna00640","BnaC03g49190D"
"bna01100","BnaC03g49190D"
"bna01212","BnaC03g49190D"
"bna00410","BnaC03g49190D"
"bna01110","BnaC03g49190D"
"bna00592","BnaC03g49190D"
"bna04146","BnaC03g49190D"
"bna01200","BnaC03g49190D"
"bna01040","BnaC03g49190D"
"bna00010","BnaA06g35220D"
"bna00051","BnaA06g35220D"
"bna01230","BnaA06g35220D"
"bna00052","BnaA06g35220D"
"bna01200","BnaA06g35220D"
"bna03018","BnaA06g35220D"
"bna01110","BnaA06g35220D"
"bna00030","BnaA06g35220D"
"bna01100","BnaA06g35220D"
"bna01212","BnaC05g04350D"
"bna00592","BnaC05g04350D"
"bna00640","BnaC05g04350D"
"bna00071","BnaC05g04350D"
"bna00410","BnaC05g04350D"
"bna01200","BnaC05g04350D"
"bna01100","BnaC05g04350D"
"bna04146","BnaC05g04350D"
"bna01110","BnaC05g04350D"
"bna01040","BnaC05g04350D"
"bna01100","BnaC09g32660D"
"bna00040","BnaC09g32660D"
"bna00051","BnaC09g32660D"
"bna03015","BnaC05g52200D"
"bna04144","BnaC03g47050D"
"bna03250","BnaC03g47050D"
"bna04145","BnaC05g09300D"
"bna01100","BnaC05g09300D"
"bna00190","BnaC05g09300D"
"bna00562","BnaA07g10360D"
"bna01100","BnaA07g10360D"
"bna00195","BnaC05g37250D"
"bna01100","BnaC05g37250D"
"bna04814","BnaC05g37270D"
"bna03010","BnaA03g32020D"
"bna03010","BnaC03g73560D"
"bna03010","BnaC05g03230D"
"bna00195","BnaC05g25250D"
"bna01100","BnaC05g25250D"
"bna01100","BnaC05g52210D"
"bna00240","BnaC05g52210D"
"bna01232","BnaC05g52210D"
"bna03022","BnaA02g21830D"
"bna03022","BnaC02g28890D"
"bna01100","BnaC07g13460D"
"bna01100","BnaA07g10260D"
"bna00190","BnaC07g13460D"
"bna00190","BnaA07g10260D"
"bna00190","BnaC05g37710D"
"bna01100","BnaC05g37710D"
"bna00480","BnaA02g21680D"
"bna01100","BnaA02g21680D"
"bna00780","BnaC05g21140D"
"bna01240","BnaC05g21140D"
"bna00061","BnaC05g21140D"
"bna01212","BnaC05g21140D"
"bna01110","BnaC05g21140D"
"bna01100","BnaC05g21140D"
"bna01100","BnaA02g29010D"
"bna00196","BnaA02g29010D"
"bna03015","BnaC05g37790D"
"bna03013","BnaC05g37790D"
"bna03040","BnaC05g37790D"
"bna00061","BnaA06g36060D"
"bna00780","BnaA06g36060D"
"bna01212","BnaA06g36060D"
"bna01240","BnaA06g36060D"
"bna01100","BnaA06g36060D"
"bna01110","BnaC05g05190D"
"bna01110","BnaC02g25030D"
"bna00960","BnaC05g05190D"
"bna00960","BnaC02g25030D"
"bna01100","BnaC05g05190D"
"bna01100","BnaC02g25030D"
"bna03050","BnaA02g28940D"
"bna03022","BnaC05g01350D"
"bna00630","BnaCnng17010D"
"bna00460","BnaCnng17010D"
"bna01110","BnaCnng17010D"
"bna01230","BnaCnng17010D"
"bna00260","BnaCnng17010D"
"bna00670","BnaCnng17010D"
"bna01100","BnaCnng17010D"
"bna01200","BnaCnng17010D"
"bna01240","BnaCnng17010D"
"bna04141","BnaC05g02880D"
"bna01110","BnaA02g28880D"
"bna00020","BnaA02g28880D"
"bna01200","BnaA02g28880D"
"bna01100","BnaA02g28880D"
"bna00190","BnaA02g28880D"
"bna03040","BnaC05g19020D"
"bna04626","BnaC03g47120D"
"bna03018","BnaC05g44220D"
"bna01100","BnaCnng04830D"
"bna00940","BnaCnng04830D"
"bna01110","BnaCnng04830D"
"bna00941","BnaCnng04830D"
"bna00945","BnaCnng04830D"
"bna01100","BnaA02g28740D"
"bna01240","BnaA02g28740D"
"bna00130","BnaA02g28740D"
"bna01110","BnaA02g28740D"
"bna03020","BnaA09g02260D"
"bna03020","BnaC09g01670D"
"bna03420","BnaA09g02260D"
"bna03420","BnaC09g01670D"
"bna01110","BnaC05g31920D"
"bna01100","BnaC05g31920D"
"bna00900","BnaC05g31920D"
"bna01100","BnaA02g28720D"
"bna00190","BnaA02g28720D"
"bna01100","BnaCnng47740D"
"bna00480","BnaCnng47740D"
"bna04144","BnaA06g40410D"
"bna00902","BnaC03g27100D"
"bna01110","BnaC03g27100D"
"bna03010","BnaCnng19850D"
"bna01232","BnaA02g28680D"
"bna00240","BnaA02g28680D"
"bna01100","BnaA02g28680D"
"bna03010","BnaA02g14450D"
"bna03010","BnaC06g25310D"
"bna03010","BnaA07g24200D"
"bna03010","BnaC08g24220D"
"bna03010","BnaA04g05050D"
"bna03010","BnaC06g14370D"
"bna03010","BnaCnng32900D"
"bna04145","BnaC09g01810D"
"bna04145","BnaA09g02330D"
"bna01100","BnaC09g01810D"
"bna01100","BnaA09g02330D"
"bna00190","BnaC09g01810D"
"bna00190","BnaA09g02330D"
"bna04144","BnaC05g44090D"
"bna00510","BnaC05g30830D"
"bna04141","BnaC05g30830D"
"bna01100","BnaC05g30830D"
"bna00513","BnaC05g30830D"
"bna03010","BnaC06g17900D"
"bna04120","BnaC05g44600D"
"bna04141","BnaC05g44600D"
"bna00380","BnaC05g02700D"
"bna01100","BnaC05g02700D"
"bna00510","BnaC02g03380D"
"bna01100","BnaC02g03380D"
"bna04075","BnaC05g02280D"
"bna01100","BnaC07g01020D"
"bna04145","BnaC07g01020D"
"bna00190","BnaC07g01020D"
"bna01110","BnaC05g49480D"
"bna01210","BnaC05g49480D"
"bna00300","BnaC05g49480D"
"bna01100","BnaC05g49480D"
"bna00270","BnaC05g49480D"
"bna00260","BnaC05g49480D"
"bna01230","BnaC05g49480D"
"bna00261","BnaC05g49480D"
"bna01100","BnaC09g32880D"
"bna00010","BnaC09g32880D"
"bna01110","BnaC09g32880D"
"bna03030","BnaA06g36070D"
"bna01110","BnaC06g23590D"
"bna01100","BnaC06g23590D"
"bna00500","BnaC06g23590D"
"bna01100","BnaC06g31870D"
"bna00500","BnaC06g31870D"
"bna04016","BnaC04g56560D"
"bna04075","BnaC04g56560D"
"bna01100","BnaC02g24620D"
"bna01230","BnaC02g24620D"
"bna00480","BnaC02g24620D"
"bna00020","BnaC02g24620D"
"bna01200","BnaC02g24620D"
"bna01210","BnaC02g24620D"
"bna04146","BnaC02g24620D"
"bna01110","BnaC02g24620D"
"bna04016","BnaC06g23550D"
"bna01110","BnaC04g32260D"
"bna00900","BnaC04g32260D"
"bna04120","BnaA07g28330D"
"bna04120","BnaC06g30850D"
"bna03018","BnaC06g42860D"
"bna04120","BnaC06g06060D"
"bna01230","BnaC06g30540D"
"bna01100","BnaC06g30540D"
"bna01110","BnaC06g30540D"
"bna00400","BnaC06g30540D"
"bna04130","BnaC06g12580D"
"bna03060","BnaA06g01890D"
"bna03060","BnaC06g05420D"
"bna01230","BnaC06g02010D"
"bna00910","BnaC06g02010D"
"bna00250","BnaC06g02010D"
"bna00220","BnaC06g02010D"
"bna01100","BnaC06g02010D"
"bna00630","BnaC06g02010D"
"bna03010","BnaC03g33700D"
"bna03010","BnaC05g02580D"
"bna03010","BnaA03g28560D"
"bna00071","BnaA02g12140D"
"bna00600","BnaCnng70200D"
"bna01100","BnaCnng70200D"
"bna03022","BnaC06g10970D"
"bna03022","BnaA05g13730D"
"bna00071","BnaA02g12140D"
"bna00073","BnaC06g31770D"
"bna03010","BnaAnng30090D"
"bna03010","BnaC09g04730D"
"bna00906","BnaC08g45810D"
"bna01110","BnaC08g45810D"
"bna04144","BnaCnng73200D"
"bna04144","BnaC01g24430D"
"bna00510","BnaC06g01650D"
"bna01100","BnaC06g01650D"
"bna01110","BnaC06g11170D"
"bna00543","BnaC06g11170D"
"bna01230","BnaC06g11170D"
"bna00270","BnaC06g11170D"
"bna01200","BnaC06g11170D"
"bna01100","BnaC06g11170D"
"bna00920","BnaC06g11170D"
"bna01100","BnaC04g56610D"
"bna01110","BnaC04g56610D"
"bna00940","BnaC04g56610D"
"bna00010","BnaC02g24750D"
"bna01230","BnaC02g24750D"
"bna01110","BnaC02g24750D"
"bna00260","BnaC02g24750D"
"bna01100","BnaC02g24750D"
"bna01200","BnaC02g24750D"
"bna04144","BnaC01g22020D"
"bna00020","BnaA02g30820D"
"bna01100","BnaA02g30820D"
"bna01110","BnaA02g30820D"
"bna00910","BnaA03g10890D"
"bna00460","BnaA03g10890D"
"bna00380","BnaA03g10890D"
"bna01100","BnaA03g10890D"
"bna01100","BnaA02g30490D"
"bna00040","BnaA02g30490D"
"bna01100","BnaC03g17080D"
"bna00380","BnaC03g17080D"
"bna00071","BnaA02g30470D"
"bna04146","BnaA02g30470D"
"bna01212","BnaA02g30470D"
"bna01110","BnaA02g30470D"
"bna01040","BnaA02g30470D"
"bna00280","BnaA02g30470D"
"bna00592","BnaA02g30470D"
"bna01100","BnaA02g30470D"
"bna03018","BnaA09g03170D"
"bna03018","BnaA02g30460D"
"bna03018","BnaC09g02600D"
"bna03018","BnaC02g38790D"
"bna03040","BnaA09g03170D"
"bna03040","BnaA02g30460D"
"bna03040","BnaC09g02600D"
"bna03040","BnaC02g38790D"
"bna03010","BnaC02g38740D"
"bna03010","BnaC07g26730D"
"bna03010","BnaA02g30400D"
"bna04075","BnaC06g05090D"
"bna04120","BnaC02g48590D"
"bna03015","BnaC02g48620D"
"bna01100","BnaC06g12600D"
"bna00562","BnaC06g12600D"
"bna04070","BnaC06g12600D"
"bna03010","BnaCnng29070D"
"bna03010","BnaC05g48560D"
"bna03010","BnaA01g33230D"
"bna03010","BnaA05g34140D"
"bna03010","BnaA02g32780D"
"bna04136","BnaA05g23940D"
"bna04136","BnaC05g37750D"
"bna03022","BnaAnng35590D"
"bna04120","BnaC06g03670D"
"bna03010","BnaC06g12970D"
"bna03010","BnaC06g23300D"
"bna04141","BnaC06g05390D"
"bna01110","BnaC06g43850D"
"bna01100","BnaC06g43850D"
"bna00460","BnaC06g43850D"
"bna00073","BnaA02g12120D"
"bna01100","BnaC06g12560D"
"bna01110","BnaC06g12560D"
"bna00940","BnaC06g12560D"
"bna03250","BnaA02g33860D"
"bna03250","BnaC02g42650D"
"bna04626","BnaC01g21920D"
"bna04141","BnaC01g21910D"
"bna04120","BnaC01g21910D"
"bna01100","BnaC08g50120D"
"bna00052","BnaC08g50120D"
"bna01100","BnaCnng49890D"
"bna00901","BnaCnng49890D"
"bna01110","BnaCnng49890D"
"bna01100","BnaC04g55250D"
"bna01110","BnaC04g55250D"
"bna01230","BnaC04g55250D"
"bna00300","BnaC04g55250D"
"bna00261","BnaC04g55250D"
"bna04145","BnaA02g33600D"
"bna04626","BnaC06g11020D"
"bna04120","BnaA02g33480D"
"bna04120","BnaAnng21880D"
"bna01100","BnaC06g41070D"
"bna00195","BnaC06g41070D"
"bna03010","BnaC06g43680D"
"bna00190","BnaC06g20290D"
"bna00190","BnaA07g38430D"
"bna01100","BnaC06g20290D"
"bna01100","BnaA07g38430D"
"bna04145","BnaC06g20290D"
"bna04145","BnaA07g38430D"
"bna00300","BnaC03g66430D"
"bna00300","BnaA08g11470D"
"bna01110","BnaC03g66430D"
"bna01110","BnaA08g11470D"
"bna01230","BnaC03g66430D"
"bna01230","BnaA08g11470D"
"bna01100","BnaC03g66430D"
"bna01100","BnaA08g11470D"
"bna03420","BnaC06g27720D"
"bna03420","BnaA07g26000D"
"bna03022","BnaC06g27720D"
"bna03022","BnaA07g26000D"
"bna01200","BnaC09g47610D"
"bna00640","BnaC09g47610D"
"bna01110","BnaC09g47610D"
"bna01100","BnaC09g47610D"
"bna00020","BnaC09g47610D"
"bna04626","BnaCnng66020D"
"bna04016","BnaCnng66020D"
"bna00860","BnaCnng29210D"
"bna01110","BnaCnng29210D"
"bna04626","BnaCnng71840D"
"bna03015","BnaCnng26160D"
"bna03018","BnaCnng26160D"
"bna01100","BnaC06g42800D"
"bna00062","BnaC06g42800D"
"bna01212","BnaC06g42800D"
"bna03010","BnaA03g13080D"
"bna03010","BnaA10g07870D"
"bna04146","BnaC06g05870D"
"bna01100","BnaCnng11890D"
"bna00195","BnaCnng11890D"
"bna03015","BnaA02g34810D"
"bna01250","BnaC06g12620D"
"bna01100","BnaC06g12620D"
"bna00040","BnaC06g12620D"
"bna01240","BnaC06g12620D"
"bna00520","BnaC06g12620D"
"bna00053","BnaC06g12620D"
"bna00564","BnaC06g23230D"
"bna03060","BnaA03g15760D"
"bna03060","BnaCnng37980D"
"bna03060","BnaC04g54050D"
"bna03060","BnaA05g09570D"
"bna04145","BnaA03g15760D"
"bna04145","BnaCnng37980D"
"bna04145","BnaC04g54050D"
"bna04145","BnaA05g09570D"
"bna04141","BnaA03g15760D"
"bna04141","BnaCnng37980D"
"bna04141","BnaC04g54050D"
"bna04141","BnaA05g09570D"
"bna00860","BnaC09g47630D"
"bna01100","BnaC09g47630D"
"bna01110","BnaC09g47630D"
"bna01240","BnaC09g47630D"
"bna01100","BnaC06g11040D"
"bna00195","BnaC06g11040D"
"bna01100","BnaC01g22060D"
"bna00520","BnaC01g22060D"
"bna01250","BnaC01g22060D"
"bna03010","BnaAnng34410D"
"bna04141","BnaC06g41290D"
"bna00470","BnaC06g01990D"
"bna00270","BnaC06g01990D"
"bna01100","BnaC06g01990D"
"bna04075","BnaC03g62810D"
"bna03010","BnaA07g28280D"
"bna03015","BnaAnng27360D"
"bna00510","BnaC06g04670D"
"bna00513","BnaC06g04670D"
"bna04141","BnaC06g04670D"
"bna01100","BnaC06g04670D"
"bna00940","BnaA06g01500D"
"bna00940","BnaCnng76370D"
"bna01100","BnaA06g01500D"
"bna01100","BnaCnng76370D"
"bna01110","BnaA06g01500D"
"bna01110","BnaCnng76370D"
"bna04120","BnaA07g22810D"
"bna04120","BnaC06g23770D"
"bna03050","BnaC07g04250D"
"bna03050","BnaA07g04410D"
"bna04075","BnaA04g21830D"
"bna04144","BnaC05g18830D"
"bna04144","BnaC06g31510D"
"bna04144","BnaC02g19830D"
"bna04144","BnaA02g14900D"
"bna04144","BnaA07g09950D"
"bna04144","BnaA09g31000D"
"bna04144","BnaC07g48320D"
"bna01100","BnaC06g06070D"
"bna00190","BnaC06g06070D"
"bna03250","BnaC04g32250D"
"bna01100","BnaA02g12050D"
"bna00190","BnaA02g12050D"
"bna01230","BnaC03g60380D"
"bna00562","BnaC03g60380D"
"bna00053","BnaC03g60380D"
"bna00340","BnaC03g60380D"
"bna01110","BnaC03g60380D"
"bna01100","BnaC03g60380D"
"bna04070","BnaC03g60380D"
"bna01100","BnaC06g23560D"
"bna00561","BnaC06g23560D"
"bna04712","BnaC09g47560D"
"bna01110","BnaC06g42250D"
"bna00564","BnaC06g42250D"
"bna00750","BnaC06g43820D"
"bna01100","BnaC06g43820D"
"bna01240","BnaC06g43820D"
"bna03010","BnaC06g43680D"
"bna03040","BnaC06g07190D"
"bna04814","BnaC03g75050D"
"bna01100","BnaC05g23490D"
"bna00195","BnaC05g23490D"
"bna00510","BnaC07g42170D"
"bna04141","BnaC07g42170D"
"bna00513","BnaC07g42170D"
"bna01110","BnaC07g39860D"
"bna01100","BnaC07g39860D"
"bna00906","BnaC07g39860D"
"bna01240","BnaC05g23530D"
"bna01100","BnaC05g23530D"
"bna00130","BnaC05g23530D"
"bna01110","BnaC05g23530D"
"bna03015","BnaC07g50420D"
"bna04120","BnaC07g51150D"
"bna03010","BnaC07g51160D"
"bna00790","BnaC05g44750D"
"bna01100","BnaC05g44750D"
"bna01240","BnaC05g44750D"
"bna01100","BnaCnng03060D"
"bna00510","BnaCnng03060D"
"bna04130","BnaC07g08480D"
"bna02010","BnaCnng21050D"
"bna03050","BnaC06g26930D"
"bna03440","BnaC06g26930D"
"bna03010","BnaA04g29060D"
"bna03010","BnaC04g45340D"
"bna01100","BnaA02g22590D"
"bna03050","BnaA07g25120D"
"bna04141","BnaC07g50700D"
"bna03060","BnaCnng66690D"
"bna01100","BnaC07g38610D"
"bna00520","BnaC07g38610D"
"bna01250","BnaC07g38610D"
"bna00052","BnaC07g38610D"
"bna01110","BnaC04g31100D"
"bna00330","BnaC04g31100D"
"bna01100","BnaC04g31100D"
"bna04146","BnaC07g15280D"
"bna01100","BnaC07g15280D"
"bna01110","BnaC07g15280D"
"bna04016","BnaC07g15280D"
"bna01200","BnaC07g15280D"
"bna00630","BnaC07g15280D"
