"","Crep1","Crep2","Crep3","Trep1","Trep2","Trep3","PErep1","PErep2","VMrep1","VMrep2","VMrep3"
"GO:0007339",0.963305209588858,0.616847462166917,0.503763224856155,-0.141047274675443,-0.130895942145673,0.314771661979236,0.954305611356638,0.852417302798985,-0.945868488011946,-0.898861657959844,-0.779188429086458
"GO:0007346",-0.157631368728029,-0.0694025085617325,-0.221310100149704,-0.200265471989182,-0.121059523351594,-0.181247037178521,0.0759902694223818,-0.25583480175174,0.167065016450102,0.241380122313087,0.306984575136872
"GO:0007389",0.0365389983715901,0.0379212968213031,0.335956002963769,-0.123254889424018,-0.062825179453304,-0.291275411384429,-0.0953155044786001,-0.109976333535728,0.22403540520346,-0.0402436865722157,-0.0676791751753887
"GO:0007584",0.462220436587723,-0.651720905315545,-0.985027454129424,0.377313512789557,0.10745948841526,0.234552028927026,-0.77752778893647,-0.565421186553224,0.774420784786366,-0.0649792419985376,0.317825097093744
"GO:0007602",-0.104833566104138,0.257247850828877,-0.493612984878851,-0.140943452009588,-0.295673641897246,-0.130279554148105,-0.218564200337596,-0.372978763704103,0.649186833245798,0.232252132546547,-0.226245335412599
"GO:0007623",0.0740347758065668,-0.126539021983466,-0.0624865353774329,-0.309519556725162,-0.141432249755094,-0.155037976960724,-0.0500524553904607,0.0814789192278539,0.301990121977414,0.238702924720366,0.185485312926263
"GO:0008033",-0.124440849145155,-0.246225776920055,-0.145282024377796,-0.253099549941544,-0.259661446843156,-0.374317146730807,-0.275136852781441,-0.333032144212863,0.19183385176298,0.427585383122314,0.506230700652334
"GO:0008037",0.266036025682865,0.311712426792547,0.267922836332378,0.330621917232376,0.266371573694439,0.385695832596185,0.387917912224438,0.368744737914161,-0.36900039609867,-0.292859599062722,-0.406973736169312
"GO:0008064",-0.235510711566816,0.0456873607754329,-0.341129597555883,-0.200662418227578,0.165887573801909,0.0667846947810289,0.24173713937992,0.235327808082419,-0.262894614459078,-0.165748644170171,-0.245287564978291
"GO:0008104",-0.216034842526226,-0.120378208654951,-0.187901289859405,-0.112051276949596,-0.0673005611350186,-0.280546842470505,-0.273930168114062,-0.159168069916405,0.130483093371304,0.244336389278182,0.316224179251184
"GO:0008150",-0.039867959288278,0.00724798572174391,-0.0210995840637863,-0.00767701453455523,0.00952475833959916,-0.103513966504284,-0.134388609921762,-0.137540867078505,0.0729013502198021,0.0329634059184231,0.0784590101696115
"GO:0008152",-0.060519951664085,-0.0268409904718788,-0.0476170410151514,-0.0308226584498636,-0.0230355349858815,-0.101912445355787,-0.149400549568861,-0.158846917649707,0.106979616577138,0.088155245359072,0.125475741365758
"GO:0008153",0.655215533219171,-0.127368575939535,0.648216103284066,-0.0144340298709991,-0.687475844817776,-0.433438453731063,0.603534902285531,-0.607974902661372,-0.659522142656319,-0.402956963513542,0.552853526387565
"GO:0008154",-0.104536869608309,0.0883651092805886,-0.210537169866102,-0.0184980882144896,0.211272513550484,0.256858149492531,0.319898303241949,0.282418857608487,-0.384293205687703,-0.308927861196245,-0.353210192893516
"GO:0008156",-0.396124897438937,0.0152418199109288,-0.330356786597841,-0.32908437355102,-0.344962422470768,-0.325493436787517,-0.474624877419289,-0.471341841744073,0.216702156480651,0.434644498093874,0.630513105554765
"GO:0008202",-0.11312160428042,0.00448138703657169,0.042970253165346,0.0852582462086378,0.130547428511195,0.0702772284152226,-0.0960447822553092,0.0442663022022621,0.0541852788752125,-0.227146562166263,-0.0369338692228104
"GO:0008204",-0.0340016823490054,-0.471357852767138,-0.376817465705452,-0.441693081905232,-0.185026695185192,-0.0714515308172085,-0.591615138584574,-0.336838218513256,0.72564635127194,0.677682372369977,0.00300002678614819
"GO:0008213",-0.120870696755639,-0.168192785439069,-0.0269160595854557,-0.296631258599877,-0.272713118940029,-0.32743928038073,-0.270072181621745,-0.308533665005386,0.251357090335628,0.291595867615824,0.393156263198231
"GO:0008214",-0.0809211735766457,-0.128589696261366,0.0118933727703894,-0.00384611485180586,-0.26236236211506,-0.455298130583945,-0.31309779028056,-0.195953746756091,0.133446867022569,0.371929844248325,0.295791092012457
"GO:0008215",0.482776644969053,0.387312183315079,0.140151462160571,0.228408028370167,0.175234659222777,0.0385263704574433,-0.360716861969974,-0.0954593429982704,0.107018914773082,-0.344671705987076,-0.385292809103079
"GO:0008216",0.492899411157796,0.522340514010302,0.246961515499346,0.079039778227313,0.082556761859817,0.00899295441828152,-0.258863106212637,0.00696920601684484,0.094634058244374,-0.390455085165328,-0.443059325251354
"GO:0008219",0.22101142778652,0.234975869562148,0.0174946168246458,-0.233378623362666,-0.0727332722324529,-0.169357059427462,-0.262852213600858,-0.319023365262825,0.126674261259435,0.0883086545065765,0.0667123216446164
"GO:0008272",0.47138105023868,0.436190377718088,0.568229669875735,0.380906737181456,0.279082811067638,0.279980352068256,0.432206671291239,0.402454895466105,-0.385796985820859,-0.586739799703387,-0.656620863429878
"GO:0008283",0.0483930512706348,-0.183773118136023,0.251931735653767,0.493104633617485,0.150465136139893,0.409775103135589,0.202326814826481,-0.111189745554342,-0.144930334152831,-0.289599091604359,-0.249611127953883
"GO:0008284",-0.200883158942372,-0.403726381903192,-0.121908544735091,0.509766011046201,0.176617445982765,0.179327940563366,0.40768151275931,0.0897420114946603,-0.4886159697837,0.232778008612634,-0.0854563575347547
"GO:0008285",-0.260046443542626,0.110223454131858,-0.185870306892645,0.273473406696421,0.0384038449196407,0.285429361571057,0.423785882989993,0.26602617242458,0.153482015861667,-0.118774571456864,-0.184712436413355
"GO:0008295",0.492899411157796,0.522340514010302,0.246961515499346,0.079039778227313,0.082556761859817,0.00899295441828152,-0.258863106212637,0.00696920601684484,0.094634058244374,-0.390455085165328,-0.443059325251354
"GO:0008298",0.148681816539044,-0.372321571741167,-0.522447422734046,-0.0815023002101964,-0.387261338885744,-0.223738196757103,-0.016829446045997,-0.183751318309444,0.316326759044891,0.382345450067336,0.281808740682198
"GO:0008299",-0.26100439987673,-0.00132513484664729,-0.0369766883483356,-0.0538865095067079,-0.00758550410258099,-0.0211724759315551,-0.090645310675846,0.0785366844025011,0.210336665336963,0.071881134911867,0.0276515374098233
"GO:0008300",0.0767174065459965,0.0859365504533022,0.102615522484041,0.0889523416694466,0.275698203014728,0.224256953610887,0.105983206712902,-0.227253357498044,0.200473309630036,-0.190477846436028,0.0404731702300799
"GO:0008333",0.31493963844009,-0.472379286989389,-0.181399342352514,-0.12651174002129,-0.752029241739035,-0.740384020041564,0.161642000937444,-0.00200897341474549,0.552230541927795,0.673215487462695,0.136757516908421
"GO:0008334",0.226055856995973,-0.109268867280185,-0.216119860179093,-0.148712672522578,-0.346793822401182,-0.0868897390167652,0.0618409952230876,-0.147537803364375,0.148154108276019,0.0271534402439684,0.164320542061978
"GO:0008356",0.0701475271309494,0.212126146175942,0.305291264185082,-0.259047147414461,-0.117764498537726,0.153714295890652,0.291962683160378,0.249761766416204,-0.0836083407493834,-0.152318531694504,-0.334567695567092
"GO:0008360",-0.12962070135065,-0.229210647604954,-0.125290724496526,0.208780137667212,0.354652392482212,-0.00649487693261849,-0.297999577926288,-0.0180693565855612,0.104535206895367,0.0709737114483518,-0.281069418992363
"GO:0008361",-0.252334785942409,-0.07193753180978,0.0588758148822696,-0.44498535887282,-0.369003347907503,-0.391669010254469,-0.476931407342442,-0.385988417637196,0.459674154142548,0.294233092006504,0.7823040043951
"GO:0008380",-0.111796619134309,-0.216285201513488,-0.258938855587843,-0.312287996287537,-0.237507656642474,-0.402206432065701,-0.217850799543349,-0.293624470459319,0.318074524849459,0.435626141891869,0.461902295122939
"GO:0008535",-0.234141665304629,-0.499083765314259,-0.19738482329505,-0.194716819375466,-0.128646079337587,-0.0525209054089274,-0.244039051132827,-0.296360834877003,0.160324994162112,0.406559194091382,0.435979830342789
"GO:0008593",0.203696263559364,-0.266666666666531,-0.0410874514535375,0.513941341904495,0.388375518950012,-0.444703361456458,-0.97463506093272,-0.910004017675898,0.788964778358087,-0.0187223784657853,0.231096826034293
"GO:0008608",-0.0599234766846204,0.170075469784148,-0.136136927057953,-0.6895438317062,-0.31659456558487,-0.649570643454719,-0.120849684582575,-0.496181106008825,0.36016323196259,0.189665563933554,0.659911870672345
"GO:0008610",-0.144351217181766,-0.00825841797265367,0.00041293673625456,-0.0615839965843819,-0.0219079432497841,-0.145446843060157,-0.174713409165702,0.00434908253313258,0.168289501520721,0.042288404001802,0.0867454285166991
"GO:0008612",-0.217325271385416,-0.0990597626634291,-0.137938792599714,-0.425160882173117,-0.350398369375582,-0.208479895201112,0.1113501902473,-0.412733168523247,0.494560065577689,0.425257908609453,0.617059816025658
"GO:0008614",-0.108964965832858,-0.0858282130748447,-0.0930970827416844,-0.554731228178937,-0.0538263833138619,-0.193644950753358,-0.453623352476671,-0.324390647521258,0.395897352994378,0.0569850952282906,0.235700079980709
"GO:0008615",-0.0579432370400149,0.0675626439914511,0.0881984855375627,-0.581674278912965,0.113897175249205,-0.167942717979092,-0.487961725792752,-0.5015042402107,0.424059264548117,-0.129730195869136,0.1209202069914
"GO:0008637",0.170360109531862,0.107051089255214,-0.482193945369211,-0.618203688513358,-0.767033583453709,-0.385756116931319,0.551345998003698,0.44874194358834,0.080195389754268,0.223967750144355,0.381789297511505
"GO:0008643",0.284734086090747,0.383110580563227,0.229189457734761,0.159946038730066,0.230759684073469,0.291061428727985,0.1887470188156,0.304032881025387,-0.301053081889433,-0.429851524201135,-0.521237716553234
"GO:0008645",0.310489402698553,-0.0984521674469906,0.343612686467558,0.173686900288537,-0.288892386431932,0.24903478365974,0.296308133653732,0.0631042015882376,-0.0761850984474083,-0.310501678216172,-0.189796382260358
"GO:0008652",-0.250632073755767,-0.144497244010072,-0.164221997217689,0.0568984285809952,0.05681369782987,-0.180777255899758,-0.277554094765041,-0.197362492789928,0.183889642748133,0.0122179163245918,0.347525627752148
"GO:0008654",-0.146593619206329,-0.126479154152129,-0.0764224496242308,-0.232446954770342,-0.174949153911239,-0.306662258685948,-0.222087329951322,0.0906224145733982,0.169776802454081,0.221763628471373,0.187857449114223
"GO:0008655",-0.331154350684499,-0.484029565449162,-0.414057144252722,-0.295662527386271,-0.215721412459208,-0.33955065731052,-0.559232396298174,-0.0437108470638078,0.440675826700166,0.43678252839802,0.511860127576606
"GO:0009051",-0.436928266100874,-0.132561713548855,-0.44580162615497,0.19570907816299,0.33227834986463,-0.0869332626974431,-0.452501382653536,-0.339777920304271,0.481292801201416,-0.0436348552990475,0.471274917279905
"GO:0009052",-0.164439975940648,-0.373974972104549,-0.066639343311493,0.25247195497428,0.460168298291954,0.292770109163818,-0.378544002820671,-0.547435491054129,-0.326851691567415,0.062531252687349,-0.00378900908859614
"GO:0009056",-0.038228540615735,0.00183759011558374,-0.0246358079203257,0.0346288218754459,0.0185177377018363,-0.0744472212307282,-0.0951917783312879,-0.0693932440082654,0.0156958529260355,-0.0425815876659115,0.0678844842806817
"GO:0009057",-0.0199582664711459,-0.0168983161021903,-0.0249707448566566,-0.0718339069501921,-0.0403779458855709,-0.20876122935522,-0.110011863572535,-0.134089765712845,0.0598125636435585,0.055234551991443,0.156983735759279
"GO:0009058",-0.102320543694405,-0.0739588495904163,-0.0904141103299763,-0.0628120261306875,-0.0532810723990925,-0.0984682736378968,-0.171926004504925,-0.154971315815082,0.155136320770017,0.149252986020097,0.198683744510154
"GO:0009059",-0.0517170451712265,-0.052833324936578,-0.0668653352556692,-0.0932498631696028,-0.0869623883460477,-0.0935713914842017,-0.141386011662224,-0.181544790457993,0.134055661170933,0.177173355885361,0.186495947060537
"GO:0009060",-0.416008589525167,-0.311722095301912,-0.33743258831677,0.11958896809389,0.180724905406162,-0.0624918146955892,-0.411548320173997,0.0797668177370154,0.0486273653001089,0.143661814330075,0.444619274615726
"GO:0009061",0.691147848527067,0.522398249415514,0.346864160494954,-0.610280035892649,-0.0725879962701721,-0.604817238613746,0.733945814193353,0.712973255299983,-0.742088507612467,0.381155873383331,-0.4412808528311
"GO:0009062",-0.35908244870884,-0.133496318094912,-0.300122835844342,0.180207072486515,0.158066920455233,0.078904476038892,-0.0517771891656446,0.321755475021998,0.123656332487396,-0.21884643115675,-0.111239647934096
"GO:0009063",-0.168704873942063,-0.032184297631964,-0.11393627056635,0.248808485435861,0.288221709172783,0.210906069142847,-0.271389010368456,-0.0733322260513794,0.113783482210978,-0.236302059323521,-0.0404352574985187
"GO:0009064",0.00698869086498635,-0.0918090870682034,0.0476664793334147,0.0674586987969774,0.0942290742614982,-0.094265300776869,-0.1918866406937,-0.163080032746053,-0.0840449548016839,-0.242975342303185,0.168952804192355
"GO:0009065",0.262560184429209,0.407774487447635,0.340322323300384,0.252401003137674,0.317440862407689,0.19310941785551,-0.0614054251547327,-0.000245594944774497,-0.198969553800188,-0.495382709023936,-0.29085117259864
"GO:0009066",-0.279212527903067,-0.215910044726033,-0.216578684005148,-0.00894313195197871,-0.104269592620033,-0.307242190009369,-0.159992360020209,0.0241843441058775,0.153883624799537,0.0434158967984493,0.406354585627246
"GO:0009067",-0.267000633898828,-0.173038893373482,-0.206041044789237,-0.10572587368329,-0.16082943199059,-0.379636437080706,-0.070435754464172,0.0334975455460595,0.10357192291753,0.0367301252360947,0.428674755490729
"GO:0009068",-0.341767813859757,-0.409818491328963,-0.0755031396558774,0.373792365214256,0.280666024228484,0.312624728495076,-0.46029552684089,-0.062494881260368,0.339633994313622,-0.132187549479346,0.156941391662282
"GO:0009069",-0.26450761317244,-0.0913007616665926,-0.154590564654274,0.122177816532196,-0.0393597764481491,-0.101905684131996,-0.24370742255342,-0.142210164997183,0.260737912801487,-0.00700314593741429,0.243991109254987
"GO:0009070",-0.266357913533471,-0.00810266478710416,-0.0645129044614169,0.152404112605614,0.0143478136673292,-0.155459480957191,-0.233335426817166,-0.135884478536238,0.268406757499703,-0.0492330326592987,0.216606290024276
"GO:0009071",-0.441043617329844,-0.165221638398215,-0.449607631110618,0.133213981758899,0.0468770917709863,0.0654523104742858,-0.277273625361711,0.172849001891452,0.305394521054204,-0.0300395831498057,0.22930466210969
"GO:0009072",-0.16192916661704,-0.000378159235031955,-0.108000909663815,0.221132063277495,0.19755036636336,0.258193361895745,-0.369881108888057,-0.395648799216106,0.182964623467612,-0.0743043442004817,0.133542394037244
"GO:0009073",-0.244818806415909,-0.0119850053808469,-0.155470710382307,0.152913391847561,0.206676856259597,0.122758050363242,-0.468324879783318,-0.468804276402538,0.230648711844091,-0.079339232315522,0.307293644877674
"GO:0009074",0.0079432501469778,0.0680728863494652,0.0878923242588388,0.427301426230573,0.207893855735576,0.406984105435868,-0.0313874235423345,-0.183543403185146,0.0729392342958957,-0.151771800281267,-0.358716858315903
"GO:0009078",-0.460665047149442,-0.218210935205857,-0.299789920915745,0.310502357504241,0.310807777246015,-0.0802837854488882,-0.519649199208045,-0.00486811249829258,0.20103811338869,-0.0663284373566044,0.409413306887961
"GO:0009080",-0.460665047149442,-0.218210935205857,-0.299789920915745,0.310502357504241,0.310807777246015,-0.0802837854488882,-0.519649199208045,-0.00486811249829258,0.20103811338869,-0.0663284373566044,0.409413306887961
"GO:0009081",-0.160797653838471,-0.237775078796832,-0.130698985329125,-0.0341343967864375,0.0608514013751395,-0.332027014872602,-0.192540472159685,-0.0804547075471419,0.264986079808414,0.0507658858897607,0.420882465726953
"GO:0009082",-0.229765860048246,-0.192171675228566,-0.0671472257158124,0.0222552094824816,0.0781759239634907,-0.389738251319733,-0.295908112022016,-0.13611435670802,0.254188898169669,-0.0170763677187999,0.502200261721621
"GO:0009083",-0.241179336168623,-0.132597692121356,-0.20734445483929,-0.270754601463702,-0.207651799962211,-0.217447706589213,-0.0721149959019534,0.0673800570233455,0.418807316511217,0.176644398928252,0.218049952266242
"GO:0009084",-0.203465474521547,-0.269631810901382,-0.146832539319671,0.0324155861859774,0.095197548542712,-0.115431752436655,-0.402444189080507,-0.343564933433387,0.130726293926822,-0.055636880025895,0.354391290587305
"GO:0009085",-0.283746239552361,-0.253483727145209,-0.322522544892543,-0.172535718161509,-0.194399871382371,-0.37791073758749,-0.43544443593789,-0.267921987020288,0.390566064685021,0.270732724561885,0.552968056365395
"GO:0009086",-0.265390274442088,-0.141179138120903,-0.241828482838441,0.0182374921010754,-0.127406143065907,-0.40380808134364,0.0471328945054069,0.00498484867572488,0.0878088852191817,0.0718743472377336,0.427471406423151
"GO:0009088",-0.114370351861357,0.190322927222661,-0.294560914562179,-0.274244861213047,-0.280330012208519,-0.504441642238805,-0.567223131745444,-0.629356331079708,0.441679952856506,-0.0155645150483862,0.645463268169773
"GO:0009089",-0.297659806026922,-0.202059489095917,-0.293079451553038,-0.176327695348346,-0.21024121697732,-0.38233769773163,-0.413504461785903,-0.236591913424288,0.383836968083606,0.235632398418776,0.556401385766264
"GO:0009090",0.272101689014566,-0.0417593014224829,-0.01717506567584,-0.192216001927741,-0.838864918089205,-0.768771014093826,-0.303346017958228,-0.290289497104242,0.359595701729811,0.141510192055664,0.68568022928803
"GO:0009092",0.205461984379975,-0.129555555214422,-0.130447697599724,0.0899512204843667,-0.517394482513908,-0.304691884896433,-0.00305470362351917,-0.16328883928366,-0.000645644214284619,0.0852042363428101,0.306018100252129
"GO:0009094",-0.394874883258416,0.102693751073522,-0.143049313426156,0.335913894062605,0.537567232112139,0.545009575965753,-0.587161132726807,-0.46485094640068,0.0262290368756379,-0.247379026188585,-0.234233755015279
"GO:0009095",-0.168157283383293,0.208290080027213,-0.0462019605971442,0.187725594887444,0.476345606693067,0.381436507833598,-0.578489033112488,-0.534804101739337,-0.0210194936804426,-0.356824999912215,-0.109579947928174
"GO:0009097",-0.28300064498125,-0.105627915199271,-0.115365639540946,-0.172304312296372,-0.138111401312654,-0.487796745057836,-0.431885699879538,-0.454855985300796,0.362102481413665,0.174767456979599,0.67017890600828
"GO:0009098",-0.0296439159787348,-0.298377533147209,0.117238144820862,0.169704424856042,0.0744468943700894,-0.271042740291476,-0.150769108876902,0.0233454769147986,0.312387907737568,-0.0928041396386736,0.398362851293288
"GO:0009099",-0.333962595341445,-0.124722051062793,-0.103661585941829,-0.0840164997263005,0.121699482740719,-0.476451871256673,-0.463754192970663,-0.474776538876151,0.234819106350173,0.0904254276786606,0.72560781072082
"GO:0009100",-0.108444221803633,0.0952673418939645,-0.0135006903906324,0.0416227244316019,0.144442955297562,-0.0294384116463811,-0.34880336852415,-0.10730504572283,0.00374693204069348,-0.0514210850377164,0.0636725915583926
"GO:0009101",-0.0665349481945911,0.101916710059785,-0.00517770288120512,0.0637330346552936,0.162002233290085,-0.0132529051101868,-0.352983909811614,-0.107345052968941,-0.0264595201222351,-0.0686055527237181,0.0381428603567343
"GO:0009102",-0.488841102267361,-0.303584404211774,-0.494633313886604,0.176972993158551,0.28697981112331,0.343664826172406,-0.504660087132231,-0.206702938093469,0.15650823877562,0.175826283135685,0.382533366520312
"GO:0009106",0.0349636868992557,-0.215414531374775,0.372659992165271,-0.301955477145352,0.0683522604539477,-0.562742848025616,-0.267447934105212,-0.719379376129886,0.0361710626125684,-0.140534386928608,0.486004679990527
"GO:0009107",0.0349636868992557,-0.215414531374775,0.372659992165271,-0.301955477145352,0.0683522604539477,-0.562742848025616,-0.267447934105212,-0.719379376129886,0.0361710626125684,-0.140534386928608,0.486004679990527
"GO:0009110",-0.135457989082319,-0.0184075645439082,-0.122411982736093,-0.163488885834434,-0.0999650051436014,-0.200351840391234,-0.0128510967765555,0.012774992401366,0.0334453306509207,0.0189696976897122,0.194818866800322
"GO:0009112",-0.183611820397573,-0.0778278989574058,-0.197547184700834,-0.127602524117986,-0.0330061138241233,-0.208166770692813,-0.263260538552399,-0.130769951671062,0.186195632822055,0.0529827834256768,0.334530926182451
"GO:0009113",-0.118211062618532,-0.0527497074804313,0.148441912227658,-0.231004509526338,-0.345312914689021,-0.210344966514987,-0.265987649817486,-0.248117226909493,0.395280420038222,0.0878913585731433,0.400393278319857
"GO:0009116",-0.315719445784376,-0.12960827421528,-0.330543535674428,0.025698354507217,0.0533257812010607,0.120657655401724,-0.365054051814933,-0.0949433319213408,0.231280550359734,0.102548289844662,0.173562959171089
"GO:0009117",-0.322736318822143,-0.261916802358127,-0.275519124310142,0.0622437013189621,0.0995910026938838,-0.127163577722339,-0.424264310905398,-0.268438930376328,0.252394568846265,0.219428738432602,0.440413342252582
"GO:0009119",-0.378148335255774,-0.116480276096168,-0.34355839933059,0.332011743742806,0.426576078932393,0.337702564282803,-0.577979360585048,-0.130740376040339,-0.00131842327560855,-0.0673884028751829,0.101858980271867
"GO:0009120",-0.320771572110363,-0.0347418469163401,-0.111415823074171,0.14445973815264,-0.177573285576057,-0.0931092211882468,-0.365934081017177,-0.31068604722172,0.3873762702466,-0.235030995411155,0.346014039855391
"GO:0009123",-0.212573458164684,-0.150119674985353,-0.244253217516882,-0.0434993876923896,-0.236664568792195,-0.242251380949965,-0.428768005760811,-0.333822642058543,0.317571891585066,0.296150233570147,0.51052083951106
"GO:0009124",-0.200832095320072,-0.118704566700921,-0.246728693219776,-0.154153743430109,-0.295310391141932,-0.271430351263872,-0.447597658949684,-0.38363849228674,0.36191455758014,0.322823569233953,0.550292365127154
"GO:0009126",-0.120530397763535,-0.0683262444473245,-0.222136603897412,-0.10535282318387,-0.275806493705606,-0.240290988029929,-0.494220093902803,-0.439521660815737,0.353126144296818,0.289404189301287,0.561059218018974
"GO:0009127",-0.163773572086986,-0.0737288036509938,-0.217391709699712,-0.109942821686088,-0.29133865684859,-0.206351265204648,-0.484737405353938,-0.441679648318479,0.343723378933657,0.291423194702572,0.562937490947544
"GO:0009129",-0.201715595882568,-0.301247225207761,-0.37789351999106,-0.32213740309031,-0.302648274998791,-0.364567258078732,-0.399957351210966,-0.29920782949201,0.428274503905809,0.396214404203393,0.567886919586574
"GO:0009130",-0.201715595882568,-0.301247225207761,-0.37789351999106,-0.32213740309031,-0.302648274998791,-0.364567258078732,-0.399957351210966,-0.29920782949201,0.428274503905809,0.396214404203393,0.567886919586574
"GO:0009132",-0.260453112378341,-0.173592858578046,-0.170553890754222,0.0894645323600425,0.184836111519393,-0.0719919255195453,-0.425962767764164,-0.334838628109113,0.187414774445772,0.0217426335145188,0.458143911075256
"GO:0009133",-0.293390658771766,0.242242866886381,0.0329681936414923,0.231069046418381,0.290197132839514,0.0824775626096714,0.385114906950934,0.431837887732671,-0.180779445586042,-0.326961708162718,-0.682272853916881
"GO:0009134",0.0511815986256745,0.259885589500866,0.146818076941349,0.362947541973188,0.118146278954612,0.0501217457892296,-0.422856565423038,0.217675828277037,-0.128428590429305,-0.49943726022615,-0.331285761596853
"GO:0009135",-0.282408430547611,-0.192720053414466,-0.174188328370751,0.0677398039961346,0.151502629050056,-0.12926739812447,-0.445098154389593,-0.386846196470637,0.223519076843921,0.119971940748875,0.510090347923276
"GO:0009138",-0.293390658771766,0.242242866886381,0.0329681936414923,0.231069046418381,0.290197132839514,0.0824775626096714,0.385114906950934,0.431837887732671,-0.180779445586042,-0.326961708162718,-0.682272853916881
"GO:0009139",-0.293390658771766,0.242242866886381,0.0329681936414923,0.231069046418381,0.290197132839514,0.0824775626096714,0.385114906950934,0.431837887732671,-0.180779445586042,-0.326961708162718,-0.682272853916881
"GO:0009141",-0.342010825249732,-0.276438554316775,-0.280964925817853,0.0351642616476907,0.136363346584924,-0.0801444346866059,-0.423033724653714,-0.252770555061286,0.234632427724333,0.192728415722935,0.489119173365903
"GO:0009142",-0.377902619185376,-0.316713209831362,-0.359539747862844,-0.0199260505935932,0.107435210109046,-0.0482378556293538,-0.412336312019978,-0.0551587395839711,0.244676440934738,0.261008461284889,0.463625586669445
"GO:0009143",-0.25517149355899,-0.421171861100331,-0.235047127612658,-0.0911659358031411,-0.270128679911128,-0.157962692349933,0.165447124041846,-0.422971304784177,0.17816398330373,0.00454115330935417,0.609383719057478
"GO:0009144",-0.350658259816262,-0.279931392703677,-0.281006105644953,0.0489659871495345,0.163474382042926,-0.0552244938983621,-0.415747841765659,-0.244353378289266,0.204807577314754,0.17513981503125,0.491021218977485
"GO:0009145",-0.401115136414521,-0.334976878395993,-0.381782080083286,-0.019319436005827,0.171591683780331,0.0188841841981721,-0.390942265719573,-0.0298815596123432,0.183628949345766,0.230376447449769,0.471020503712526
"GO:0009146",0.0745597300811035,-0.0430438742165274,0.223530425316271,0.728658827400702,-0.511134847286259,-0.284021520053139,0.580864627417748,-0.0144104569561741,-0.443646171410003,-0.409944539069298,0.230927429490557
"GO:0009147",-0.272120557272833,-0.355231206312266,-0.249329084079122,-0.141451734764727,-0.172622208364998,-0.250293937127004,-0.499933849285387,-0.311056279632973,0.442211608959632,0.39390958441261,0.559280293397589
"GO:0009148",-0.294644824609184,-0.344732389776271,-0.245421844217655,-0.122480875416801,-0.183602946736909,-0.28219542364637,-0.513516005494524,-0.286790873811099,0.437459845379736,0.409147886562006,0.551766661611602
"GO:0009149",0.0328119140731675,-0.368487664467587,-0.352650322233114,-0.38593577996068,-0.10307974524093,0.27724058498985,-0.311499310336767,-0.783406636111404,0.536090060066826,0.126881662827542,0.806369529115744
"GO:0009150",-0.3371710419386,-0.261896969983789,-0.269606486823639,0.0648838968648648,0.0886153418154025,-0.071352590058072,-0.428593026809297,-0.237576395898865,0.241142099645611,0.208866524532328,0.46851469028616
"GO:0009151",0.0745597300811035,-0.0430438742165274,0.223530425316271,0.728658827400702,-0.511134847286259,-0.284021520053139,0.580864627417748,-0.0144104569561741,-0.443646171410003,-0.409944539069298,0.230927429490557
"GO:0009152",-0.375804548533517,-0.314384016402356,-0.374055339829723,0.0032508064240806,0.0271606992501478,-0.0211883445112865,-0.434559163262546,-0.180606680772097,0.277176866496804,0.280982601129116,0.501073553418866
"GO:0009154",-0.633237483783907,-0.250550405816402,-0.13616989991922,-0.36179265197312,-0.586836469596609,-0.451409389535002,0.301843013230534,0.563959253185252,0.321777899542538,0.708895663611531,0.441476835092484
"GO:0009155",0.0745597300811035,-0.0430438742165274,0.223530425316271,0.728658827400702,-0.511134847286259,-0.284021520053139,0.580864627417748,-0.0144104569561741,-0.443646171410003,-0.409944539069298,0.230927429490557
"GO:0009156",-0.178942320515423,-0.151116955309993,-0.260411692617292,-0.172808508316525,-0.288768885320325,-0.257871524742335,-0.480108430642685,-0.41037884076257,0.370145283320528,0.35252864159091,0.564570657801406
"GO:0009157",-0.381688999489813,0.0318503229126187,-0.177442009617268,-0.0017792266263226,-0.313541174838933,-0.442986312634597,-0.193761751241607,-0.146101484106337,0.318303026559061,0.273480343220736,0.421638582082377
"GO:0009161",-0.145969894195549,-0.144295925824953,-0.259749800516073,-0.16884033000909,-0.278134454555331,-0.285551772408903,-0.488129466074372,-0.409431004215436,0.375580848600767,0.349563098231561,0.56293507810895
"GO:0009162",-0.381688999489813,0.0318503229126187,-0.177442009617268,-0.0017792266263226,-0.313541174838933,-0.442986312634597,-0.193761751241607,-0.146101484106337,0.318303026559061,0.273480343220736,0.421638582082377
"GO:0009163",-0.536261055011028,-0.287579856128196,-0.453870539265341,0.0639849709666086,0.23968343594249,0.219752540580481,-0.662497995596954,-0.180698461759954,0.311121755138362,0.386233947793597,0.428451002831427
"GO:0009164",-0.078936980481883,0.450259279157653,-0.194346934151005,0.592889648635399,0.360958623202269,0.418642164617422,-0.199223605571921,0.0488884121947951,-0.473604973137738,-0.617317124309001,-0.183395472582437
"GO:0009165",-0.344902362355702,-0.29807210784459,-0.335711698983591,-0.0143576697972015,0.0034203324413849,-0.16638086015939,-0.423134766004856,-0.205558526688049,0.289774805123028,0.285891901754709,0.477719119916601
"GO:0009166",-0.199549664138337,-0.30387039472588,-0.370988424233604,-0.108315789237589,-0.435253735941985,-0.258045665842596,0.184165965918081,0.0265960097504659,0.299786146019579,0.387182837951382,0.481045603631264
