gene_id,VMrep1,VMrep2,VMrep3,Trep1,Trep2,Trep3
GSBRNA2T00084518001,0,0,0,0,0,4
GSBRNA2T00084519001,0,0,0,0,0,0
GSBRNA2T00084521001,8,7,6,0,0,5
GSBRNA2T00084522001,0,0,0,0,0,0
GSBRNA2T00084525001,0,0,0,0,0,0
GSBRNA2T00084526001,98,112,85,0,0,5
GSBRNA2T00084527001,28,19,23,0,15,0
GSBRNA2T00084534001,784,959,875,39,188,156
GSBRNA2T00084535001,18,13,7,0,10,4
GSBRNA2T00084536001,30,19,30,1,0,1
GSBRNA2T00084538001,112,134,116,0,0,1
GSBRNA2T00084539001,8,12,12,0,0,0
GSBRNA2T00084540001,215,227,239,31,69,50
GSBRNA2T00084542001,78,84,63,108,194,177
GSBRNA2T00084550001,0,0,0,0,0,0
GSBRNA2T00084552001,0,0,0,0,18,10
GSBRNA2T00084553001,4,0,1,0,0,1
GSBRNA2T00084554001,8751,9242,9727,1367,1806,1465
GSBRNA2T00084555001,0,0,0,0,0,0
GSBRNA2T00084556001,0,0,0,0,0,0
GSBRNA2T00084558001,290,422,307,64,50,81
GSBRNA2T00084569001,0,0,0,0,0,1
GSBRNA2T00084570001,0,0,0,30,56,71
GSBRNA2T00084571001,290,364,257,0,21,6
GSBRNA2T00084572001,0,0,0,0,0,0
GSBRNA2T00084573001,0,0,0,0,0,0
GSBRNA2T00084575001,25,30,30,0,0,3
GSBRNA2T00084578001,46,55,74,10,0,8
GSBRNA2T00084581001,11,1,0,22,20,10
GSBRNA2T00084582001,340,368,327,17,86,42
GSBRNA2T00084583001,766,989,940,528,672,506
GSBRNA2T00084584001,1478,1689,1530,259,161,196
GSBRNA2T00084585001,554,645,734,7,129,30
GSBRNA2T00084587001,0,0,0,0,0,0
GSBRNA2T00084589001,0,0,0,0,0,0
GSBRNA2T00084593001,232,260,257,216,255,308
GSBRNA2T00084594001,0,0,0,0,0,3
GSBRNA2T00084595001,0,1,1,1536,2295,2036
GSBRNA2T00084598001,18,23,9,32,65,84
GSBRNA2T00084599001,9,8,2,0,0,11
GSBRNA2T00084601001,52,51,69,623,563,635
GSBRNA2T00084602001,11,14,7,114,253,115
GSBRNA2T00084603001,0,0,0,0,0,0
GSBRNA2T00084605001,21,20,12,163,165,171
GSBRNA2T00084606001,823,910,818,175,110,133
GSBRNA2T00084608001,1784,1790,1740,190,365,330
GSBRNA2T00084609001,0,0,0,129,94,106
GSBRNA2T00084611001,0,1,1,529,239,386
GSBRNA2T00084613001,0,0,0,24,5,13
GSBRNA2T00084614001,318,385,328,145,185,220
GSBRNA2T00084615001,0,0,0,0,0,0
GSBRNA2T00084617001,11,15,14,0,0,0
GSBRNA2T00084620001,4,0,0,152,202,136
GSBRNA2T00084621001,0,0,0,56,55,62
GSBRNA2T00084623001,2,3,0,0,0,4
GSBRNA2T00084624001,8,3,1,0,0,3
GSBRNA2T00084626001,0,0,0,0,0,1
GSBRNA2T00084627001,124,97,82,235,243,283
GSBRNA2T00084628001,1945,1296,1193,305,307,285
GSBRNA2T00084629001,0,0,0,0,0,12
GSBRNA2T00084631001,2977,3277,3277,887,1467,1008
GSBRNA2T00084633001,2400,2783,2106,704,1108,748
GSBRNA2T00084634001,0,0,0,0,0,0
GSBRNA2T00084635001,537,552,488,155,241,294
GSBRNA2T00084636001,24,18,4,38,2,39
GSBRNA2T00084637001,20,9,3,0,53,19
GSBRNA2T00084638001,784,793,789,98,243,175
GSBRNA2T00084639001,0,0,3,0,0,0
GSBRNA2T00084640001,246,268,211,52,161,90
GSBRNA2T00084641001,181,203,189,32,57,40
GSBRNA2T00084643001,244,284,336,30,32,44
GSBRNA2T00084644001,992,943,1071,195,176,162
GSBRNA2T00084645001,0,0,0,0,0,2
GSBRNA2T00084646001,0,0,0,0,0,0
GSBRNA2T00084647001,71,97,85,107,104,108
GSBRNA2T00084648001,0,0,0,83,25,58
GSBRNA2T00084653001,69,50,61,27,74,6
GSBRNA2T00084654001,124,111,96,0,38,18
GSBRNA2T00084655001,460,536,399,533,663,522
GSBRNA2T00084656001,58,63,41,260,144,245
GSBRNA2T00084657001,13857,15111,16477,1701,3464,2620
GSBRNA2T00084658001,0,0,0,28,22,20
GSBRNA2T00084660001,8,12,6,0,0,1
GSBRNA2T00084661001,0,0,1,124,167,161
GSBRNA2T00084662001,4,0,0,0,0,0
GSBRNA2T00084663001,0,0,0,0,0,0
GSBRNA2T00084665001,0,2,0,9,0,4
GSBRNA2T00084666001,8,8,6,78,207,206
GSBRNA2T00084667001,0,0,0,2,0,0
GSBRNA2T00084668001,58,32,71,57,80,93
GSBRNA2T00084670001,22,23,10,16,44,19
GSBRNA2T00084671001,0,0,0,0,0,0
GSBRNA2T00084672001,229,226,148,198,287,136
GSBRNA2T00084673001,3,2,6,9219,11854,13610
GSBRNA2T00084674001,4,0,3,242,347,351
GSBRNA2T00084677001,1,1,2,0,0,3
GSBRNA2T00084678001,0,1,3,0,0,5
GSBRNA2T00084679001,16,23,11,205,515,409
GSBRNA2T00084680001,41,30,25,98,167,143
GSBRNA2T00084681001,4,0,0,0,1,9
GSBRNA2T00084682001,0,0,0,0,0,0
GSBRNA2T00084683001,205,228,337,96,124,97
GSBRNA2T00084684001,163,188,151,0,63,24
GSBRNA2T00084685001,1,2,1,0,0,1
GSBRNA2T00084686001,741,667,770,73,97,104
GSBRNA2T00084688001,0,0,0,0,0,0
GSBRNA2T00084689001,0,0,0,0,0,0
GSBRNA2T00084690001,15,15,11,0,0,0
GSBRNA2T00084692001,42,54,19,0,0,1
GSBRNA2T00084693001,1819,1883,2047,1108,1426,1202
GSBRNA2T00084694001,56,51,42,21,0,26
GSBRNA2T00084695001,12,6,2,0,0,6
GSBRNA2T00084696001,20,47,20,0,10,13
GSBRNA2T00084700001,7,13,10,96,92,126
GSBRNA2T00084701001,910,1058,1116,610,978,838
GSBRNA2T00084702001,414,286,192,48,78,53
GSBRNA2T00084705001,2,2,0,0,0,1
GSBRNA2T00084706001,0,0,0,0,0,0
GSBRNA2T00084707001,0,0,0,0,0,0
GSBRNA2T00084708001,184,242,210,58,126,82
GSBRNA2T00084709001,15,8,1,0,0,0
GSBRNA2T00084710001,0,0,0,9,45,37
GSBRNA2T00084711001,1,0,3,0,0,2
GSBRNA2T00084712001,139,127,66,0,0,5
GSBRNA2T00084713001,61,71,54,0,0,0
GSBRNA2T00084714001,23,36,31,0,0,0
GSBRNA2T00084715001,1396,1468,1735,18,70,13
GSBRNA2T00084716001,9,11,16,0,0,0
GSBRNA2T00084718001,0,0,0,0,0,0
GSBRNA2T00084720001,1574,1543,1501,273,503,311
GSBRNA2T00084721001,1106,1299,1227,265,408,343
GSBRNA2T00084722001,81,57,55,0,17,1
GSBRNA2T00084723001,478,469,350,72,163,61
GSBRNA2T00084725001,1140,972,1223,326,403,371
GSBRNA2T00084726001,0,0,0,0,0,0
GSBRNA2T00084727001,4,2,0,0,0,0
GSBRNA2T00084728001,7,1,7,0,0,1
GSBRNA2T00084729001,3633,3647,3323,201,426,291
GSBRNA2T00084733001,0,0,0,0,0,0
GSBRNA2T00084735001,0,0,0,0,0,0
GSBRNA2T00084736001,0,0,0,0,0,0
GSBRNA2T00084737001,72,46,42,0,0,0
GSBRNA2T00084739001,23,15,10,0,0,1
GSBRNA2T00084740001,0,0,2,12,10,1
GSBRNA2T00084741001,7,1,2,0,0,7
GSBRNA2T00084742001,184,182,229,47,99,97
GSBRNA2T00084743001,823,819,878,152,349,209
GSBRNA2T00084744001,0,0,0,0,0,0
GSBRNA2T00084745001,105,43,30,0,0,0
GSBRNA2T00084746001,0,0,0,0,0,0
GSBRNA2T00084749001,6,3,1,18,0,12
GSBRNA2T00084751001,0,0,0,15,17,43
GSBRNA2T00084752001,0,0,0,0,0,0
GSBRNA2T00084753001,404,547,431,22,64,54
GSBRNA2T00084754001,5,10,1,13,0,15
GSBRNA2T00084755001,1,0,0,12,40,44
GSBRNA2T00084756001,8,2,0,0,0,0
GSBRNA2T00084759001,161,116,61,447,491,533
GSBRNA2T00084760001,3,7,1,0,44,1
GSBRNA2T00084761001,5,11,2,0,0,0
GSBRNA2T00084762001,561,723,641,4711,6164,5310
GSBRNA2T00084763001,274,326,341,234,391,319
GSBRNA2T00084764001,191,197,156,124,223,128
GSBRNA2T00084768001,1194,1403,1106,346,615,402
GSBRNA2T00084771001,0,0,3,0,0,0
GSBRNA2T00084772001,26239,27393,32587,11,15,23
GSBRNA2T00084773001,4869,3865,5505,16,1,3
GSBRNA2T00084775001,0,0,0,0,0,0
GSBRNA2T00084776001,0,0,0,0,0,0
GSBRNA2T00084777001,0,1,2,0,0,0
GSBRNA2T00084778001,2,0,0,0,0,0
GSBRNA2T00084779001,0,0,1,0,0,0
GSBRNA2T00084781001,3616,4017,4126,512,811,632
GSBRNA2T00084783001,0,0,0,0,0,0
GSBRNA2T00084784001,1145,1285,1368,222,324,236
GSBRNA2T00084785001,156,311,228,19,0,0
GSBRNA2T00084786001,276,347,258,219,246,167
GSBRNA2T00084789001,0,0,0,7,0,0
GSBRNA2T00084790001,0,0,0,0,0,0
GSBRNA2T00084791001,102,96,69,24,73,62
GSBRNA2T00084792001,38,19,28,0,0,4
GSBRNA2T00084793001,0,0,0,0,10,1
GSBRNA2T00084798001,496,470,529,97,71,64
GSBRNA2T00084799001,0,0,0,0,0,0
GSBRNA2T00084801001,0,0,0,152,180,213
GSBRNA2T00084802001,101,57,41,98,100,155
GSBRNA2T00084805001,0,0,0,0,0,0
GSBRNA2T00084806001,0,0,0,0,0,2
GSBRNA2T00084807001,45,32,26,0,0,1
GSBRNA2T00084810001,22,5,2,0,0,0
GSBRNA2T00084811001,1,4,0,0,0,0
GSBRNA2T00084812001,0,2,0,0,0,4
GSBRNA2T00084813001,161,200,153,43,29,47
GSBRNA2T00084814001,1401,1574,1530,198,155,225
GSBRNA2T00084817001,0,0,0,0,0,0
GSBRNA2T00084824001,27,8,3,0,1,5
GSBRNA2T00084825001,105,91,102,97,129,162
GSBRNA2T00084826001,46,44,44,474,678,532
GSBRNA2T00084827001,0,0,1,1318,1836,1544
GSBRNA2T00084828001,0,0,0,0,0,0
GSBRNA2T00084829001,0,1,0,0,0,0
GSBRNA2T00084830001,0,0,0,0,0,0
GSBRNA2T00084831001,0,0,0,0,0,0
GSBRNA2T00084832001,224,339,186,18,0,1
GSBRNA2T00084834001,16,7,12,15,5,22
GSBRNA2T00084835001,668,499,412,0,0,4
GSBRNA2T00084836001,832,1002,864,81,212,158
GSBRNA2T00084838001,193,212,206,32,53,16
GSBRNA2T00084839001,0,0,0,0,0,0
GSBRNA2T00084840001,0,0,0,0,0,0
GSBRNA2T00084842001,731,359,886,3354,4550,3228
GSBRNA2T00084843001,2,0,0,107,194,102
GSBRNA2T00084846001,46,62,73,71,116,92
GSBRNA2T00084847001,0,1,1,0,0,0
GSBRNA2T00084848001,5302,5863,5987,4421,5696,5187
GSBRNA2T00084850001,0,0,1,0,0,0
GSBRNA2T00084854001,9,3,4,0,0,10
GSBRNA2T00084857001,14,19,5,312,381,311
GSBRNA2T00084858001,0,0,0,0,0,0
GSBRNA2T00084859001,6,4,0,0,0,0
GSBRNA2T00084860001,3,9,9,25,24,1
GSBRNA2T00084862001,0,0,0,0,0,0
GSBRNA2T00084863001,0,0,0,0,0,0
GSBRNA2T00084865001,0,0,0,0,0,0
GSBRNA2T00084866001,0,0,0,0,0,0
GSBRNA2T00084867001,27,42,33,0,21,5
GSBRNA2T00084868001,0,0,0,0,0,0
GSBRNA2T00084869001,27,26,12,0,24,5
GSBRNA2T00084870001,20,10,11,5,0,6
GSBRNA2T00084872001,38,17,16,0,0,0
GSBRNA2T00084874001,0,0,0,0,0,0
GSBRNA2T00084876001,13,26,17,0,0,6
GSBRNA2T00084878001,157,111,95,0,47,18
GSBRNA2T00084880001,0,0,1,2146,2977,2763
GSBRNA2T00084883001,5,10,3,2,2,6
GSBRNA2T00084884001,0,0,0,0,0,0
GSBRNA2T00084885001,0,0,0,38,99,59
GSBRNA2T00084886001,0,0,0,0,0,0
GSBRNA2T00084887001,0,0,0,0,0,0
GSBRNA2T00084909001,30,27,15,0,1,0
GSBRNA2T00084912001,0,0,0,0,0,0
GSBRNA2T00084913001,2,0,0,0,0,0
GSBRNA2T00084915001,0,0,0,0,0,0
GSBRNA2T00084919001,344,369,360,16,96,57
GSBRNA2T00084921001,677,861,781,72,91,121
GSBRNA2T00084923001,1393,1548,1325,384,624,437
GSBRNA2T00084925001,65,66,68,0,0,14
GSBRNA2T00084930001,0,0,0,8,0,1
GSBRNA2T00084932001,4,13,13,19,0,1
GSBRNA2T00084933001,129,150,147,17,36,44
GSBRNA2T00084937001,247,331,383,250,390,447
GSBRNA2T00084943001,0,0,0,0,0,0
GSBRNA2T00084947001,0,0,0,0,0,2
GSBRNA2T00084948001,458,441,493,143,244,162
GSBRNA2T00084949001,0,2,1,0,1,1
GSBRNA2T00084950001,0,0,0,0,0,0
GSBRNA2T00084951001,0,0,0,0,0,0
GSBRNA2T00084953001,265,276,261,500,634,791
GSBRNA2T00084954001,1104,1329,1194,708,1070,1041
GSBRNA2T00084955001,100,80,46,84,116,109
GSBRNA2T00084956001,114,96,133,0,0,9
GSBRNA2T00084957001,133,163,104,77,111,140
GSBRNA2T00084958001,8,1,1,849,1000,936
GSBRNA2T00084965001,187,160,162,159,188,175
GSBRNA2T00084966001,0,3,0,0,0,0
GSBRNA2T00084967001,0,0,0,0,0,0
GSBRNA2T00084968001,0,0,0,0,0,0
GSBRNA2T00084971001,92,151,114,71,135,107
GSBRNA2T00084974001,0,0,0,0,0,0
GSBRNA2T00084975001,114,93,62,64,100,95
GSBRNA2T00084977001,659,865,750,15,75,86
GSBRNA2T00084982001,67,35,31,46,69,22
GSBRNA2T00084983001,159,202,157,64,43,56
GSBRNA2T00084985001,4,2,5,0,0,0
GSBRNA2T00084989001,14,22,29,14,8,5
GSBRNA2T00084995001,0,0,0,0,0,0
GSBRNA2T00084996001,0,0,0,0,0,0
GSBRNA2T00084997001,0,0,0,0,0,0
GSBRNA2T00084998001,0,0,0,0,0,0
GSBRNA2T00084999001,119,83,147,54,52,96
GSBRNA2T00085006001,33,22,26,0,7,2
GSBRNA2T00085007001,75,60,42,0,0,13
GSBRNA2T00085009001,0,0,2,15,0,23
GSBRNA2T00085014001,283,348,322,208,65,300
GSBRNA2T00085015001,1039,1040,1133,44,144,181
GSBRNA2T00085016001,376,454,359,68,149,102
GSBRNA2T00085019001,14,6,2,0,48,15
GSBRNA2T00085024001,1541,1536,1896,663,1074,816
GSBRNA2T00085029001,0,0,0,0,0,2
GSBRNA2T00085030001,0,0,0,0,12,0
GSBRNA2T00085032001,0,0,0,0,0,0
GSBRNA2T00085033001,0,0,0,0,0,0
GSBRNA2T00085036001,348,458,343,168,214,205
GSBRNA2T00085037001,76,83,73,11,34,29
GSBRNA2T00085038001,999,1074,1098,226,242,195
GSBRNA2T00085040001,3,5,4,0,60,12
GSBRNA2T00085041001,9,21,3,0,0,1
GSBRNA2T00085042001,3,3,0,0,0,0
GSBRNA2T00085045001,15,11,11,69,76,80
GSBRNA2T00085047001,270,356,340,206,116,206
GSBRNA2T00085050001,11,10,5,0,8,3
GSBRNA2T00085054001,0,0,0,0,0,3
GSBRNA2T00085055001,952,1221,1080,139,126,116
GSBRNA2T00085056001,0,0,0,0,0,0
GSBRNA2T00085058001,0,0,0,0,0,0
GSBRNA2T00085059001,0,0,0,0,0,0
GSBRNA2T00085060001,0,0,0,0,0,0
GSBRNA2T00085061001,0,0,0,0,0,0
GSBRNA2T00085062001,0,0,0,0,0,0
GSBRNA2T00085064001,0,0,0,0,0,0
GSBRNA2T00085069001,16,29,18,33,0,20
GSBRNA2T00085070001,12,22,2,1266,1270,1116
GSBRNA2T00085071001,51,34,65,19,7,50
GSBRNA2T00085072001,17,16,14,0,0,22
GSBRNA2T00085073001,0,0,0,0,0,0
GSBRNA2T00085105001,0,0,0,0,0,0
GSBRNA2T00085106001,0,0,0,0,0,0
GSBRNA2T00085107001,0,0,0,0,0,0
GSBRNA2T00085117001,0,0,0,0,0,0
GSBRNA2T00085118001,8,6,11,0,0,4
GSBRNA2T00085119001,0,0,0,0,0,0
GSBRNA2T00085120001,0,0,0,0,0,0
GSBRNA2T00085122001,0,0,0,0,0,0
GSBRNA2T00085123001,0,0,0,0,0,0
GSBRNA2T00085124001,0,2,5,0,0,0
GSBRNA2T00085125001,5,3,1,0,10,11
GSBRNA2T00085126001,16,16,15,53,161,94
GSBRNA2T00085131001,0,0,0,0,10,4
GSBRNA2T00085132001,0,0,0,0,0,1
GSBRNA2T00085134001,22,18,26,11,42,15
GSBRNA2T00085137001,0,0,2,0,0,2
GSBRNA2T00085139001,0,0,0,0,0,0
GSBRNA2T00085140001,0,0,0,0,0,0
GSBRNA2T00085141001,0,0,0,0,0,0
GSBRNA2T00085142001,234,259,350,5,75,22
GSBRNA2T00085148001,0,0,0,0,0,3
GSBRNA2T00085151001,22,13,17,0,25,24
GSBRNA2T00085153001,4,15,11,65,84,23
GSBRNA2T00085155001,3231,3380,3513,408,625,605
GSBRNA2T00085156001,1495,1470,1617,110,223,217
GSBRNA2T00085157001,601,528,533,0,25,5
GSBRNA2T00085158001,0,0,0,0,0,0
GSBRNA2T00085167001,0,1,0,0,0,0
GSBRNA2T00085168001,79,91,64,22,0,14
GSBRNA2T00085169001,98,58,37,104,154,80
GSBRNA2T00085170001,332,379,345,110,106,116
GSBRNA2T00085171001,2,1,8,8,0,9
GSBRNA2T00085172001,445,348,216,0,0,5
GSBRNA2T00085173001,499,551,509,154,157,207
GSBRNA2T00085174001,0,0,0,16,0,6
GSBRNA2T00085175001,419,354,468,9,33,22
GSBRNA2T00085176001,98,63,57,0,0,6
GSBRNA2T00085178001,385,517,418,266,381,288
GSBRNA2T00085179001,3,2,5,10,11,7
GSBRNA2T00085181001,9,3,1,1,0,0
GSBRNA2T00085182001,24,10,9,1,8,15
GSBRNA2T00085184001,0,0,0,0,0,0
GSBRNA2T00085185001,0,0,0,27,106,38
GSBRNA2T00085186001,1179,1272,1297,205,143,212
GSBRNA2T00085190001,10,16,6,68,72,54
GSBRNA2T00085192001,0,2,0,0,0,8
GSBRNA2T00085195001,0,0,0,0,0,0
GSBRNA2T00085200001,1,0,0,0,0,0
GSBRNA2T00085203001,2101,1638,2185,1425,1728,2055
GSBRNA2T00085204001,97,137,87,22,45,36
GSBRNA2T00085205001,98,120,85,18,0,23
GSBRNA2T00085206001,129,182,149,0,19,0
GSBRNA2T00085214001,0,0,0,0,0,0
GSBRNA2T00085215001,0,1,0,0,0,0
GSBRNA2T00085218001,0,0,0,0,20,0
GSBRNA2T00085220001,90,124,77,33,18,19
GSBRNA2T00085221001,819,908,1044,311,218,260
GSBRNA2T00085222001,1251,1258,1309,1187,1487,1182
GSBRNA2T00085226001,4,5,0,0,13,0
GSBRNA2T00085227001,11,11,6,0,0,1
GSBRNA2T00085228001,124,141,150,122,135,235
GSBRNA2T00085229001,0,0,0,0,0,1
GSBRNA2T00085231001,13,3,0,57,40,37
GSBRNA2T00085236001,10138,11372,11877,1247,1586,1264
GSBRNA2T00085238001,7647,9122,9540,723,1168,1061
GSBRNA2T00085239001,447,525,550,54,193,170
GSBRNA2T00085241001,37,58,52,27,2,9
GSBRNA2T00085242001,249,192,169,219,372,277
GSBRNA2T00085243001,117,113,102,57,86,101
GSBRNA2T00085244001,499,485,550,58,27,66
GSBRNA2T00085246001,68,65,85,0,25,3
GSBRNA2T00085247001,134,169,153,7,73,21
GSBRNA2T00085248001,0,0,0,0,0,0
GSBRNA2T00085249001,0,0,0,0,0,0
GSBRNA2T00085250001,0,0,0,0,0,1
GSBRNA2T00085252001,2,0,2,710,1132,788
GSBRNA2T00085253001,262,328,351,0,36,29
GSBRNA2T00085254001,34,21,16,0,7,1
GSBRNA2T00085255001,9198,9165,8191,821,1423,714
GSBRNA2T00085257001,18,18,14,0,0,1
GSBRNA2T00085258001,17,15,12,7,16,33
GSBRNA2T00085260001,0,0,0,0,0,0
GSBRNA2T00085262001,1,1,0,0,0,0
GSBRNA2T00085267001,71,74,87,27,72,20
GSBRNA2T00085268001,2,2,5,0,0,0
GSBRNA2T00085269001,12,1,0,0,0,0
GSBRNA2T00085270001,133,154,166,23,42,34
GSBRNA2T00085273001,697,781,683,224,286,179
GSBRNA2T00085275001,5041,5553,5832,947,1177,834
GSBRNA2T00085277001,689,840,794,242,397,300
GSBRNA2T00085278001,4,7,4,25,32,15
GSBRNA2T00085279001,109,107,138,12,21,13
GSBRNA2T00085280001,421,452,498,1241,1241,1028
GSBRNA2T00085281001,2,0,0,0,0,0
GSBRNA2T00085282001,57,45,31,5,23,25
GSBRNA2T00085284001,0,0,0,0,0,12
GSBRNA2T00085286001,10,20,14,403,668,409
GSBRNA2T00085290001,0,1,0,0,0,0
GSBRNA2T00085291001,0,0,0,0,0,0
GSBRNA2T00085292001,233,282,264,130,315,167
GSBRNA2T00085293001,609,838,803,129,124,232
GSBRNA2T00085294001,307,283,264,107,64,68
GSBRNA2T00085295001,767,1052,805,552,702,691
GSBRNA2T00085296001,1228,1253,1374,538,434,589
GSBRNA2T00085297001,151,138,164,89,50,118
GSBRNA2T00085298001,0,0,0,0,0,4
GSBRNA2T00085300001,0,0,0,33,65,91
GSBRNA2T00085301001,28,19,39,0,0,0
GSBRNA2T00085302001,29,32,27,0,0,0
GSBRNA2T00085303001,0,0,0,0,0,0
GSBRNA2T00085304001,1944,2101,2006,220,421,343
GSBRNA2T00085305001,0,0,0,0,0,12
GSBRNA2T00085306001,0,0,0,8,26,27
GSBRNA2T00085307001,444,426,434,64,122,74
GSBRNA2T00085308001,96,99,84,9,0,9
GSBRNA2T00085309001,2,0,3,0,0,2
GSBRNA2T00085310001,0,0,0,0,0,0
GSBRNA2T00085311001,0,0,0,0,0,0
GSBRNA2T00085314001,0,0,0,0,0,0
GSBRNA2T00085315001,943,985,852,1182,1561,1273
GSBRNA2T00085316001,57,71,60,0,29,21
GSBRNA2T00085317001,42,53,98,10,0,9
GSBRNA2T00085318001,84,50,46,84,89,79
GSBRNA2T00085319001,277,207,168,88,189,148
GSBRNA2T00085320001,1048,1042,1061,226,215,302
GSBRNA2T00085321001,0,0,0,0,0,0
GSBRNA2T00085322001,591,555,590,92,19,32
GSBRNA2T00085323001,21,7,34,1939,2676,2460
GSBRNA2T00085324001,76,91,93,0,25,16
GSBRNA2T00085325001,24,23,32,0,0,14
GSBRNA2T00085326001,237,252,253,33,53,82
GSBRNA2T00085327001,3,2,2,0,0,1
GSBRNA2T00085328001,0,1,0,0,0,0
GSBRNA2T00085330001,294,292,193,245,341,360
GSBRNA2T00085331001,100,97,64,22,72,54
GSBRNA2T00085333001,236,236,298,60,75,57
GSBRNA2T00085336001,0,0,0,0,0,5
GSBRNA2T00085338001,352,401,242,61,55,36
GSBRNA2T00085339001,145,123,137,108,114,148
GSBRNA2T00085341001,52,59,27,38,84,82
GSBRNA2T00085342001,210,119,102,143,123,112
GSBRNA2T00085343001,726,513,443,24,132,61
GSBRNA2T00085345001,225,171,119,878,1322,931
GSBRNA2T00085347001,1699,1747,1964,8,0,6
GSBRNA2T00085349001,694,590,485,958,1405,1077
GSBRNA2T00085350001,358,314,294,251,603,375
GSBRNA2T00085351001,10,5,2,10,12,2
GSBRNA2T00085352001,1038,1169,1227,458,744,717
GSBRNA2T00085353001,170,149,62,267,322,349
GSBRNA2T00085355001,6,2,2,0,7,14
GSBRNA2T00085356001,0,0,0,0,17,21
GSBRNA2T00085358001,264,282,318,7,0,14
GSBRNA2T00085359001,15,34,20,0,0,0
GSBRNA2T00085361001,60,34,40,0,46,31
GSBRNA2T00085362001,8,9,2,0,0,1
GSBRNA2T00085363001,48,52,25,0,0,0
GSBRNA2T00085364001,7,4,2,0,0,0
GSBRNA2T00085365001,5,2,8,0,0,0
GSBRNA2T00085367001,48,48,26,0,0,1
GSBRNA2T00085368001,559,715,662,100,365,171
GSBRNA2T00085369001,742,749,492,355,343,292
GSBRNA2T00085370001,2,1,0,6211,8119,9080
GSBRNA2T00085371001,204,162,131,244,113,149
GSBRNA2T00085372001,2,5,6,0,0,1
GSBRNA2T00085375001,12,11,5,0,0,5
GSBRNA2T00085376001,3,4,0,24,0,15
GSBRNA2T00085377001,530,517,555,223,378,354
GSBRNA2T00085378001,19,12,13,9,17,9
GSBRNA2T00085379001,0,0,0,1451,2528,1365
GSBRNA2T00085380001,2,7,7,180,398,211
GSBRNA2T00085381001,273,348,246,145,235,270
GSBRNA2T00085382001,47,37,40,76,64,61
GSBRNA2T00085383001,160,138,155,67,172,104
GSBRNA2T00085384001,2,0,1,15,0,2
GSBRNA2T00085385001,19,17,19,0,10,7
GSBRNA2T00085386001,62,79,21,0,0,2
GSBRNA2T00085387001,4777,5487,5739,346,1046,650
GSBRNA2T00085388001,1622,1560,1874,493,567,495
GSBRNA2T00085389001,20,20,13,0,8,1
GSBRNA2T00085391001,0,0,0,0,0,0
GSBRNA2T00085393001,987,888,671,424,475,501
GSBRNA2T00085394001,2839,3078,3367,1445,1872,1422
GSBRNA2T00085395001,1363,1327,1166,247,245,268
GSBRNA2T00085396001,39,14,16,0,0,1
GSBRNA2T00085397001,156,165,166,90,152,83
GSBRNA2T00085398001,3,0,0,0,0,1
GSBRNA2T00085401001,0,0,0,0,0,0
GSBRNA2T00085404001,21,54,38,0,0,8
GSBRNA2T00085405001,410,510,401,141,137,83
GSBRNA2T00085406001,34,51,42,0,0,1
GSBRNA2T00085407001,19,25,29,0,0,2
GSBRNA2T00085408001,0,0,0,0,0,0
GSBRNA2T00085409001,0,0,0,0,0,1
GSBRNA2T00085411001,0,0,2,13,5,18
GSBRNA2T00085412001,0,0,0,0,0,0
GSBRNA2T00085413001,0,0,1,31,0,8
GSBRNA2T00085414001,36,10,5,84,108,68
GSBRNA2T00085415001,0,0,0,0,0,0
GSBRNA2T00085416001,0,0,0,28,24,47
GSBRNA2T00085419001,0,3,2,0,0,0
GSBRNA2T00085420001,2,4,0,0,0,0
GSBRNA2T00085421001,511,553,714,532,393,462
GSBRNA2T00085422001,2,2,2,0,0,1
GSBRNA2T00085423001,627,686,655,9,32,37
GSBRNA2T00085425001,5,1,3,67,39,27
GSBRNA2T00085426001,755,786,747,37,190,121
GSBRNA2T00085427001,9,4,5,273,206,315
GSBRNA2T00085428001,1,1,1,0,0,0
GSBRNA2T00085429001,1277,1427,1329,322,567,641
GSBRNA2T00085430001,21,24,22,0,51,7
GSBRNA2T00085431001,0,0,0,1250,1354,1647
GSBRNA2T00085432001,0,0,0,0,0,0
GSBRNA2T00085433001,293,366,387,13,53,33
GSBRNA2T00085434001,67,50,64,0,10,9
GSBRNA2T00085435001,0,0,0,0,22,9
GSBRNA2T00085436001,1,0,1,308,379,389
GSBRNA2T00085437001,16,11,10,75,13,32
GSBRNA2T00085438001,22,31,23,0,27,25
GSBRNA2T00085439001,21,21,3,0,0,7
GSBRNA2T00085440001,5,0,0,0,0,0
GSBRNA2T00085441001,1,0,0,0,0,1
GSBRNA2T00085443001,8,6,5,0,0,10
GSBRNA2T00085444001,204,160,101,38,0,16
GSBRNA2T00085445001,145,128,142,0,11,19
GSBRNA2T00085446001,1138,783,609,79,104,69
GSBRNA2T00085447001,1734,1931,1872,253,206,284
GSBRNA2T00085448001,0,0,1,17,0,2
GSBRNA2T00085449001,0,0,2,0,0,0
GSBRNA2T00085450001,25,25,21,6,12,14
GSBRNA2T00085453001,0,0,0,0,0,0
GSBRNA2T00085455001,46,21,19,2,13,1
GSBRNA2T00085456001,282,285,379,30,59,76
GSBRNA2T00085457001,8,5,3,38,17,49
GSBRNA2T00085458001,0,0,1,4031,4636,4536
